siren,siret,finess,nom,type,naf,libelle,commune,departement,telephone,source
302305693,30230569300038,,BME - MACHINES TOURNANTES,maintenance,33.14Z,Reparation d'equipements electriques,SAUSHEIM,68,,sirene
305800641,30580064100022,,HABE ET FILS,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,RANSPACH-LE-BAS,68,,sirene
312667728,31266772800033,,TECHNO FROID,maintenance,33.20B,Installation de machines et equipements mecaniques,HABSHEIM,68,,sirene
504470998,50447099800015,,LABEAUNE SERVICE,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,SUNDHOFFEN,68,,sirene
340607894,34060789400045,,SPRINGINSFELD,proprete,81.21Z,Nettoyage courant des batiments,HESINGUE,68,,sirene
340983949,34098394900025,,KLEINHANS ESPACES VERTS,proprete,81.30Z,Services d'amenagement paysager,HABSHEIM,68,,sirene
343396784,34339678400021,,UNITE SERVICE NET,proprete,81.21Z,Nettoyage courant des batiments,COLMAR,68,,sirene
350640173,35064017300059,,WEBER KRESS INDUSTRIES,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,SAUSHEIM,68,,sirene
333634863,33363486300034,,J.D.BAUMANN,maintenance,43.29B,Autres travaux d'installation n.c.a.,SAINTE-CROIX-EN-PLAINE,68,,sirene
892281445,89228144500015,,PAYSAGE MURA,proprete,81.30Z,Services d'amenagement paysager,FELLERING,68,,sirene
884213984,88421398400021,,R'PROPRE,proprete,81.21Z,Nettoyage courant des batiments,MULHOUSE,68,,sirene
888109485,88810948500019,,ASADOM MULHOUSE,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,MULHOUSE,68,,sirene
480514520,48051452000026,,PREST'ELEC,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,BEBLENHEIM,68,,sirene
480852359,48085235900029,,REGIS GLATZ (GLATZ JEAN CLAUDE ET FILS),cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,INGERSHEIM,68,,sirene
485031132,48503113200031,,AGENCE MULTI SERVICES,proprete,81.21Z,Nettoyage courant des batiments,MULHOUSE,68,,sirene
479427338,47942733800013,,UNIVERS HYGIENE,proprete,81.21Z,Nettoyage courant des batiments,KAYSERSBERG VIGNOBLE,68,,sirene
488658196,48865819600024,,ARCOM AUTOMATION,maintenance,33.20D,"Installation d'equipements electriques, de materiels electroniques et optiques ou d'autres materiels",FRAGNES-LA LOYERE,71,,sirene
379700776,37970077600022,,ELAGAGE PAYSAGE DU HAUT RHIN,proprete,81.30Z,Services d'amenagement paysager,VIEUX-THANN,68,,sirene
392811113,39281111300027,,BILGER ET FILS,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,RIESPACH,68,,sirene
389671348,38967134800032,,UNI VERT,proprete,81.30Z,Services d'amenagement paysager,WITTELSHEIM,68,,sirene
403204712,40320471200026,,OL GREEN,proprete,81.30Z,Services d'amenagement paysager,WITTENHEIM,68,,sirene
798674024,79867402400038,,EXHELIA,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,BENNWIHR,68,,sirene
825297757,82529775700015,,BATO,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,METZERAL,68,,sirene
822368122,82236812200013,,MANNE PRO SERVICES,proprete,81.21Z,Nettoyage courant des batiments,COLMAR,68,,sirene
433174109,43317410900028,,SMCE REHA,reseaux,42.21Z,Construction de reseaux pour fluides,WITTELSHEIM,68,,sirene
422081109,42208110900023,,MR 2A,maintenance,43.29B,Autres travaux d'installation n.c.a.,HERRLISHEIM-PRES-COLMAR,68,,sirene
434275293,43427529300042,,SARL TECNITUDE,maintenance,33.12Z,Reparation de machines et equipements mecaniques,ASPACH-MICHELBACH,68,,sirene
435237359,43523735900045,,AKSU,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,ILLZACH,68,,sirene
438131534,43813153400010,,MISTRAL.COM,reseaux,61.90Z,Autres activites de telecommunication,SUNDHOFFEN,68,,sirene
438416067,43841606700017,,STIHLE FRERES,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,WIHR-AU-VAL,68,,sirene
432219657,43221965700017,,OCITO PROPRETE ET PAYSAGES,proprete,81.21Z,Nettoyage courant des batiments,ILLZACH,68,,sirene
423507896,42350789600029,,BURSTERT,maintenance,33.12Z,Reparation de machines et equipements mecaniques,SAINTE-MARIE-AUX-MINES,68,,sirene
514469832,51446983200026,,BRUNO BAUER (BAUER NETTOYAGE),proprete,81.29B,Autres activites de nettoyage n.c.a.,RIEDISHEIM,68,,sirene
514694447,51469444700020,,ETC,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,KINGERSHEIM,68,,sirene
533555884,53355588400048,,ECO'CLEAN,proprete,81.21Z,Nettoyage courant des batiments,COLMAR,68,,sirene
534205513,53420551300029,,HEINIS ENERGIES,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,ALTKIRCH,68,,sirene
520833310,52083331000052,,FREENERGIE,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,MULHOUSE,68,,sirene
519287577,51928757700034,,KAUFFMANN PROSERVICES,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,WINTZENHEIM,68,,sirene
519617286,51961728600058,,CLEYADE SAINT GERMAIN,proprete,81.21Z,Nettoyage courant des batiments,SAINT-GERMAIN-EN-LAYE,78,,sirene
534703608,53470360800024,,EST SIGNALISATION,maintenance,43.29B,Autres travaux d'installation n.c.a.,NIEDERHERGHEIM,68,,sirene
509877247,50987724700031,,KASTEX SERVICE,proprete,81.21Z,Nettoyage courant des batiments,MEYENHEIM,68,,sirene
498986454,49898645400029,,ENERIOS - ARTISANS ASSOCIES,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,SAINTE-MARIE-AUX-MINES,68,,sirene
499414530,49941453000034,,REGIO NETTOYAGE,proprete,81.21Z,Nettoyage courant des batiments,SAUSHEIM,68,,sirene
512540998,51254099800030,,NEOVOLT,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,SCHLIERBACH,68,,sirene
502008535,50200853500036,,DAER,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,BRUNSTATT-DIDENHEIM,68,,sirene
504623794,50462379400022,,J-M-K,environnement,37.00Z,Collecte et traitement des eaux usees,HABSHEIM,68,,sirene
509185450,50918545000012,,EQUIPEMENT THERMIQUE GUTZWILLER,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,HEGENHEIM,68,,sirene
453831307,45383130700013,,ALSADOM SERVICES,proprete,81.21Z,Nettoyage courant des batiments,COLMAR,68,,sirene
750190886,75019088600010,,L ART EAU JARDIN,proprete,81.30Z,Services d'amenagement paysager,KAPPELEN,68,,sirene
752851261,75285126100020,,BKTRONIC,maintenance,33.13Z,Reparation de materiels electroniques et optiques,CERNAY,68,,sirene
539634915,53963491500067,,HERONAX,reseaux,61.20Z,Telecommunications sans fil,ILLZACH,68,,sirene
443332689,44333268900035,,VHL SERVICES,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,NIEDERHERGHEIM,68,,sirene
478516818,47851681800026,,IBRAHIMA COULIBALY (KANET'S - KAPO NETTOYAGE SERVICE),proprete,81.21Z,Nettoyage courant des batiments,KINGERSHEIM,68,,sirene
440801777,44080177700028,,VIVALE,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,TURCKHEIM,68,,sirene
452547144,45254714400017,,ETABLISSEMENTS FRANCOIS KLOEPFER,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,JEBSHEIM,68,,sirene
447960527,44796052700037,,ROTH DAVID DISTRIBUTIONS,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,ENSISHEIM,68,,sirene
450448519,45044851900014,,PHENIX SECURITE SARL,securite,80.10Z,Activites de securite privee,MULHOUSE,68,,sirene
424740793,42474079300015,,DIERSTEIN ET FILS,proprete,81.30Z,Services d'amenagement paysager,SOULTZBACH-LES-BAINS,68,,sirene
788625960,78862596000018,,SARL MISSLIN,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,BOUXWILLER,68,,sirene
789844818,78984481800011,,SOCIETE D INSTALLATION ET DE MAINTENANCE ELECTRIQUE 68,maintenance,33.20D,"Installation d'equipements electriques, de materiels electroniques et optiques ou d'autres materiels",CERNAY,68,,sirene
794203356,79420335600025,,SAUNER JONATHAN,proprete,81.30Z,Services d'amenagement paysager,ALTKIRCH,68,,sirene
797477742,79747774200028,,ALSACLEAN PARTICULIERS,proprete,81.21Z,Nettoyage courant des batiments,THANN,68,,sirene
804245785,80424578500030,,ARNES THERMIQUE,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,ALTKIRCH,68,,sirene
538938895,53893889500041,,GEA (GRAND EST ANALYSES),controle,71.20B,"Analyses, essais et inspections techniques",WINTZENHEIM,68,,sirene
840430474,84043047400022,,HOME FAMILY SERVICES 68,proprete,81.21Z,Nettoyage courant des batiments,RIXHEIM,68,,sirene
833419989,83341998900011,,MARNI ENERGY,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,ASPACH-LE-BAS,68,,sirene
841084049,84108404900029,,ACM NETTOYAGE 68,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,ZILLISHEIM,68,,sirene
813299732,81329973200020,,SEEN,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,BURNHAUPT-LE-HAUT,68,,sirene
878011667,87801166700028,,KLEIN-PROPRETE,proprete,81.21Z,Nettoyage courant des batiments,TAGSDORF,68,,sirene
844975615,84497561500015,,ISYS SECURITE,securite,80.10Z,Activites de securite privee,SAINT-LOUIS,68,,sirene
847539541,84753954100015,,PROP'SERVICES,proprete,81.21Z,Nettoyage courant des batiments,BRUNSTATT-DIDENHEIM,68,,sirene
848957056,84895705600023,,ALSASS GROUP,proprete,81.29A,"Desinfection, desinsectisation, deratisation",MULHOUSE,68,,sirene
525133641,52513364100015,,GRAF SERVICES PLUS,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,COLMAR,68,,sirene
525359402,52535940200019,,QUIETUDE SECURITE,securite,80.10Z,Activites de securite privee,MULHOUSE,68,,sirene
881723712,88172371200017,,BRUNN CONFORT,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,MUNSTER,68,,sirene
899805204,89980520400026,,SONEMA SERVICES,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,WITTELSHEIM,68,,sirene
899957229,89995722900011,,ETS HUSSER-BUHL,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,ILLHAEUSERN,68,,sirene
899974299,89997429900013,,BENOIT BRISSINGER PAYSAGISTE,proprete,81.30Z,Services d'amenagement paysager,BISEL,68,,sirene
809811003,80981100300023,,DE VERT,proprete,81.30Z,Services d'amenagement paysager,VOLGELSHEIM,68,,sirene
810724344,81072434400025,,PASSION CLIM,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,RICHWILLER,68,,sirene
808834063,80883406300014,,ESPACES VERTS JEAN-LOUIS LIPP ET FILS,proprete,81.30Z,Services d'amenagement paysager,SUNDHOFFEN,68,,sirene
952668424,95266842400015,,DELTA COM FIBRE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,MULHOUSE,68,,sirene
980696827,98069682700016,,REGIO COLLECTIVITE,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,SAUSHEIM,68,,sirene
910571090,91057109000018,,A.S. SECURITE,securite,80.10Z,Activites de securite privee,RIXHEIM,68,,sirene
916720808,91672080800028,,ISOLATIONS RAUSCHMAIER SAS,cvc,43.29A,Travaux d'isolation,COLMAR,68,,sirene
917220303,91722030300064,,ELECTRICITE VINCENTZ,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,NIEDERHERGHEIM,68,,sirene
917320335,91732033500032,,SOREDI - HENRY,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,ORBEY,68,,sirene
945950038,94595003800022,,FORALEST-MAURUTTO,reseaux,42.21Z,Construction de reseaux pour fluides,WITTELSHEIM,68,,sirene
946451580,94645158000017,,ENTREPRISE E.HUBER ET CIE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,MULHOUSE,68,,sirene
946650454,94665045400048,,ELECTRICITE ROGER KOCH,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,BOUXWILLER,68,,sirene
946850088,94685008800042,,FENNEC-SERVICE SA,proprete,81.21Z,Nettoyage courant des batiments,CERNAY,68,,sirene
947250080,94725008000043,,GRETER SAS,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,RETZWILLER,68,,sirene
981543655,98154365500014,,R&B CLEAN,proprete,81.21Z,Nettoyage courant des batiments,ILLZACH,68,,sirene
383452992,38345299200076,,SARL NET O SOL SUD ALSACE,proprete,81.21Z,Nettoyage courant des batiments,BRUNSTATT-DIDENHEIM,68,,sirene
808251425,80825142500043,,ORFA SECURITE PRIVEE,securite,80.10Z,Activites de securite privee,MULHOUSE,68,,sirene
808637490,80863749000026,,GH INSTALLATIONS 68,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,BRUNSTATT-DIDENHEIM,68,,sirene
323983221,32398322100017,,ETABLISSEMENTS BERNARD BAUER ET FILS,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,BURNHAUPT-LE-HAUT,68,,sirene
320915325,32091532500049,,TORREGROSSA - TRAVAUX PUBLICS,reseaux,42.21Z,Construction de reseaux pour fluides,SAINTE-CROIX-EN-PLAINE,68,,sirene
327933131,32793313100044,,EUROFINS LABORATOIRE DE MICROBIOLOGIE EST,controle,71.20B,"Analyses, essais et inspections techniques",SAINTE-CROIX-EN-PLAINE,68,,sirene
328876396,32887639600016,,ELECTRICITE GENERALE ARMAND JOOS,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,MUNSTER,68,,sirene
327045811,32704581100038,,EQUIPEMENTS VONTHRON,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,SAINTE-CROIX-EN-PLAINE,68,,sirene
327490298,32749029800012,,SGIE SOCIETE GENERALE D'INSTALLATIONS ELECTRIQUES,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,KINGERSHEIM,68,,sirene
881158737,88115873700018,,L. VS,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,MULHOUSE,68,,sirene
803182211,80318221100042,,SOLEIL FACADES 68,cvc,43.29A,Travaux d'isolation,SAUSHEIM,68,,sirene
392715082,39271508200021,,JETO,proprete,81.21Z,Nettoyage courant des batiments,HORBOURG-WIHR,68,,sirene
380508291,38050829100016,,PEPINIERES PAYSAGES WANNER,proprete,81.30Z,Services d'amenagement paysager,HEGENHEIM,68,,sirene
493092621,49309262100025,,SDEL MULHOUSE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,BURNHAUPT-LE-HAUT,68,,sirene
480466952,48046695200045,,NATURE ENERGIE FRANCE,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,GUEWENHEIM,68,,sirene
451434054,45143405400032,,SARL ESIP,securite,80.10Z,Activites de securite privee,MULHOUSE,68,,sirene
311765457,31176545700024,,ETS BAUMANN CHAUFFAGE SANITAIRE,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,MASEVAUX-NIEDERBRUCK,68,,sirene
477522403,47752240300039,,CAPI SECURITE,securite,80.10Z,Activites de securite privee,SAINT-LOUIS,68,,sirene
478626211,47862621100054,,FM PROPRETE,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,ZIMMERSHEIM,68,,sirene
439512997,43951299700024,,SARL SIMEC COLMAR,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,COLMAR,68,,sirene
443333380,44333338000030,,COPRONET SARL,proprete,81.21Z,Nettoyage courant des batiments,SOULTZ-HAUT-RHIN,68,,sirene
449594779,44959477900026,,CENTRE DE RENOVATION ET CONSTRUCT IMMO,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,WITTENHEIM,68,,sirene
382357788,38235778800035,,L.G.T.P.,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,ENSISHEIM,68,,sirene
401738331,40173833100016,,SOLVIAS FRANCE,controle,71.20B,"Analyses, essais et inspections techniques",HOMBOURG,68,,sirene
410573877,41057387700017,,LIGNES ET RESEAUX DE L EST,reseaux,42.22Z,Construction de reseaux electriques et de telecommunications,ILLFURTH,68,,sirene
407525401,40752540100037,,FRANCIS SCHAUB,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,BALDERSHEIM,68,,sirene
752908673,75290867300037,,TPMS,maintenance,33.12Z,Reparation de machines et equipements mecaniques,ANOULD,88,,sirene
753126945,75312694500017,,LES PRELEVEURS INDEPENDANTS,controle,71.20B,"Analyses, essais et inspections techniques",ASPACH-LE-BAS,68,,sirene
539822882,53982288200038,,ECOSUN EXPERT,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,BENNWIHR,68,,sirene
339951774,33995177400035,,CASISOL,cvc,43.29A,Travaux d'isolation,MULHOUSE,68,,sirene
379124811,37912481100033,,SELMONI,maintenance,33.20D,"Installation d'equipements electriques, de materiels electroniques et optiques ou d'autres materiels",ALTKIRCH,68,,sirene
380656041,38065604100023,,ELECTRICITE MARCEL BUECHER,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,COLMAR,68,,sirene
349179598,34917959800017,,STEINLE SANITAIRE ET CHAUFFAGE,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,MITTELWIHR,68,,sirene
351583463,35158346300028,,DI GIUSTO SAS,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,MULHOUSE,68,,sirene
910489301,91048930100028,,SARL NETT 3F,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,SAINT-LOUIS,68,,sirene
910500891,91050089100023,,MAJOME,proprete,81.21Z,Nettoyage courant des batiments,GUEBWILLER,68,,sirene
914869433,91486943300013,,A&S NETT,proprete,81.21Z,Nettoyage courant des batiments,FORTSCHWIHR,68,,sirene
915420822,91542082200024,,MAISON XAVIER FRUH,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,COLMAR,68,,sirene
840740997,84074099700019,,STARTER TP CREATEUR D'EXTERIEUR,proprete,81.30Z,Services d'amenagement paysager,FELDKIRCH,68,,sirene
840761928,84076192800026,,HUG FLUIDES,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,WITTELSHEIM,68,,sirene
834844938,83484493800045,,ALSACE PROPRETE & SERVICES,proprete,81.21Z,Nettoyage courant des batiments,WINTZENHEIM,68,,sirene
828216135,82821613500024,,SAINES EURO CLEAN,proprete,81.21Z,Nettoyage courant des batiments,PFASTATT,68,,sirene
828490615,82849061500022,,PIL'POSE 68,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,TAGOLSHEIM,68,,sirene
828689919,82868991900045,,DKM EXPERTS LYON,proprete,81.29A,"Desinfection, desinsectisation, deratisation",LYON,69,,sirene
830262218,83026221800019,,MARCHAL SAS,maintenance,33.12Z,Reparation de machines et equipements mecaniques,WINTZENHEIM,68,,sirene
438475139,43847513900020,,RHIN CLIMATISATION 68,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,ENSISHEIM,68,,sirene
434542585,43454258500022,,LES JARDINIERS,proprete,81.30Z,Services d'amenagement paysager,WITTENHEIM,68,,sirene
437617442,43761744200029,,E.S.C.S,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,CERNAY,68,,sirene
413156373,41315637300024,,SUNDGAU ELECTRICITE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,HESINGUE,68,,sirene
492362348,49236234800012,,ELECTRICITE VINCENTZ SUD ALSACE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,SIERENTZ,68,,sirene
481843373,48184337300020,,CW TECH SARL,maintenance,33.12Z,Reparation de machines et equipements mecaniques,COLMAR,68,,sirene
479058646,47905864600049,,GS GROUP,securite,80.20Z,Activites liees aux systemes de securite,BRUNSTATT-DIDENHEIM,68,,sirene
489560235,48956023500017,,LABEAUNE JMC,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,SUNDHOFFEN,68,,sirene
845183557,84518355700022,,STAFF HELP,reseaux,61.90Z,Autres activites de telecommunication,BELFORT,90,,sirene
817611726,81761172600016,,STIHLE SUD ALSACE,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,HESINGUE,68,,sirene
851553156,85155315600023,,SASU TAS,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,HESINGUE,68,,sirene
852037076,85203707600019,,GSR NETTOYAGE,proprete,81.21Z,Nettoyage courant des batiments,WITTENHEIM,68,,sirene
413958364,41395836400023,,FRANCIS BURGUNDER,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,KRUTH,68,,sirene
533502100,53350210000035,,POP,proprete,81.21Z,Nettoyage courant des batiments,SOULTZ-HAUT-RHIN,68,,sirene
534163142,53416314200035,,SME,maintenance,33.12Z,Reparation de machines et equipements mecaniques,BERGHEIM,68,,sirene
520953282,52095328200024,,UN JARDIN M'A DIT,proprete,81.30Z,Services d'amenagement paysager,RIESPACH,68,,sirene
509929485,50992948500035,,ALSA BIO CONCEPT,proprete,81.21Z,Nettoyage courant des batiments,COLMAR,68,,sirene
499077196,49907719600016,,ETS WILHELM,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,BRUNSTATT-DIDENHEIM,68,,sirene
499331502,49933150200017,,GANTZER TP,reseaux,42.21Z,Construction de reseaux pour fluides,COLMAR,68,,sirene
494818883,49481888300022,,SOLUTIA CENTRE ALSACE,proprete,81.21Z,Nettoyage courant des batiments,COLMAR,68,,sirene
497609750,49760975000011,,LEHMANN,proprete,81.30Z,Services d'amenagement paysager,BERGHEIM,68,,sirene
505369041,50536904100049,,AUDEBERT GRANDES CUISINES,maintenance,33.20B,Installation de machines et equipements mecaniques,SOULTZ-HAUT-RHIN,68,,sirene
450378120,45037812000031,,PASSION JARDINS,proprete,81.30Z,Services d'amenagement paysager,HOUSSEN,68,,sirene
790131544,79013154400021,,OMNI ELECTRICITE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,ASPACH-MICHELBACH,68,,sirene
788416501,78841650100039,,PRO'ELEC,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,ILLZACH,68,,sirene
508182490,50818249000039,,2NPN,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,ILLHAEUSERN,68,,sirene
808901193,80890119300033,,ISOLATION 68,cvc,43.29A,Travaux d'isolation,KINGERSHEIM,68,,sirene
778911610,77891161000021,,ETABLISSEMENTS JAENICKE ET CIE INSTALLATEUR,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,GUEBWILLER,68,,sirene
946150786,94615078600071,,GREEN POINT FRANCE,maintenance,33.12Z,Reparation de machines et equipements mecaniques,COMBS-LA-VILLE,77,,sirene
947150793,94715079300034,,ELECTRICITE WERNER,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,STAFFELFELDEN,68,,sirene
947350195,94735019500030,,STALLINI,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,MULHOUSE,68,,sirene
947352100,94735210000038,,CABINET ETUDES & REALISATIONS TECHNIQUES,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,BURNHAUPT-LE-HAUT,68,,sirene
513772947,51377294700067,,ALSACLEAN SERVICES,proprete,81.21Z,Nettoyage courant des batiments,CERNAY,68,,sirene
489922450,48992245000031,,SERVICES PLUS,proprete,81.21Z,Nettoyage courant des batiments,BRUNSTATT-DIDENHEIM,68,,sirene
479851271,47985127100052,,ELECTRO CONCEPT,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,RIXHEIM,68,,sirene
413249467,41324946700015,,VISIOM,maintenance,33.14Z,Reparation d'equipements electriques,ANTONY,92,,sirene
901486902,90148690200033,,RENECO,cvc,43.29A,Travaux d'isolation,SAINT-PIERRE,974,,sirene
879406098,87940609800027,,KEOS TELECOM,reseaux,61.20Z,Telecommunications sans fil,PARIS,75,,sirene
383434537,38343453700072,,RACINE,proprete,81.30Z,Services d'amenagement paysager,VAULX-EN-VELIN,69,,sirene
493462816,49346281600072,,OCI 77,depannage,95.11Z,Reparation d'ordinateurs et d'equipements peripheriques,SAINT-PRIEST,69,,sirene
391960721,39196072100044,,BARKENE AUTOMATISME,maintenance,43.29B,Autres travaux d'installation n.c.a.,RILLIEUX-LA-PAPE,69,,sirene
533696118,53369611800041,,FERRARI SECURITE FRANCE,securite,80.10Z,Activites de securite privee,PARIS,75,,sirene
317576452,31757645200021,,CONECT,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,VARENNES-SOUS-DUN,71,,sirene
419070180,41907018000080,,EDF BUSINESS SERVICES,reseaux,43.21B,Travaux d'installation electrique sur la voie publique,COURBEVOIE,92,,sirene
405296369,40529636900086,,ENERGIE CONCEPT,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,SAINT-DENIS,974,,sirene
835347345,83534734500075,,ABC2E,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,SAINT-PIERRE,974,,sirene
329952642,32995264200034,,SARL MEDIA ALARME,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,PARIS,75,,sirene
510576424,51057642400020,,M J A SERVICES,proprete,81.21Z,Nettoyage courant des batiments,VILLEURBANNE,69,,sirene
579800103,57980010300080,,VIOLA,reseaux,43.21B,Travaux d'installation electrique sur la voie publique,LACHASSAGNE,69,,sirene
727180226,72718022600043,,SOCIETE BORDANOVA,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,CHARBONNIERES-LES-BAINS,69,,sirene
200080349,20008034900018,,SYSEG,environnement,37.00Z,Collecte et traitement des eaux usees,BRIGNAIS,69,,sirene
804257954,80425795400078,,INVICTUS SECURITY,securite,80.10Z,Activites de securite privee,PARIS,75,,sirene
841090491,84109049100033,,FIDUCIAL EVENTS SECURITY EN ABREGE FIDUCIAL SECURITE,securite,80.10Z,Activites de securite privee,COURBEVOIE,92,,sirene
528332505,52833250500031,,LYCAMOBILE S.A.R.L.,reseaux,61.20Z,Telecommunications sans fil,PARIS,75,,sirene
519628168,51962816800089,,GENERGIES ANTILLES GUYANE,maintenance,33.20D,"Installation d'equipements electriques, de materiels electroniques et optiques ou d'autres materiels",BAIE MAHAULT,971,,sirene
880136296,88013629600030,,NOUVEL AIR ECO,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,PANTIN,93,,sirene
411195431,41119543100043,,ACTION FROID ET CLIMATISATION A F C,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,DECINES-CHARPIEU,69,,sirene
414391359,41439135900026,,PLANETE GARDIENS,proprete,81.21Z,Nettoyage courant des batiments,LYON,69,,sirene
392531554,39253155400047,,STEM PROPRETE RHONE SAS,proprete,81.21Z,Nettoyage courant des batiments,VILLEURBANNE,69,,sirene
321071169,32107116900031,,SOCIETE POTHIER ELAGAGE,proprete,81.30Z,Services d'amenagement paysager,VAULX-EN-VELIN,69,,sirene
300794427,30079442700017,,SOCIETE D'ETUDES ET D'INSTALLATIONS DE CONDITIONNEMENT D'AIR ET DE REFRIGERATION,maintenance,33.20B,Installation de machines et equipements mecaniques,ANNECY,74,,sirene
319731980,31973198000037,,S.K.L.,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,SAINT-SYMPHORIEN-D'OZON,69,,sirene
444879100,44487910000022,,INITIALES,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,LYON,69,,sirene
340862150,34086215000026,,PONCET,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,LIMONEST,69,,sirene
